index,pt_breadcereal,pt_meat,pt_fish,pt_milk,pt_fat,pt_fruit,pt_vegetable,pt_sugar,pt_other,pt_nonalc,total_expenditure,wt_breadcereal,wt_meat,wt_fish,wt_milk,wt_fat,wt_fruit,wt_vegetable,wt_sugar,wt_other,wt_nonalc,d_econ_active,d_n_child,d_n_adult
1547,0.81122060280225,5.03973556632077,5.40569965705517,1.64582457449374,1.74933392382854,0.721053715770183,0.810773580758877,0.926640475079861,1.09732029392341,1.30808722745414,50.4,0.196527777777778,0.054265873015873,0.081845238095238,0.177480158730159,0.0375,0.126686507936508,0.198611111111111,0.00843253968254,0.034126984126984,0.08452380952381,0,0,2
1548,0.81122060280225,5.03973556632077,5.40569965705517,1.64582457449374,1.74933392382854,0.721053715770183,0.810773580758877,0.926640475079861,1.09732029392341,1.30808722745414,85.875,0.213100436681223,0.339679767103348,0.015080058224163,0.11429403202329,0.035458515283843,0.055021834061135,0.040815138282387,0.106026200873362,0.011004366812227,0.069519650655022,3,0,4
1549,0.730013179245561,4.62385282980755,5.32322691925442,1.59470508272863,1.601387152411,0.649618713300971,0.780628878034023,0.872200757854284,1.02126587210726,1.24459860358762,49.26,0.114088509947219,0.406414941128705,0.00812017864393,0.082115306536744,0.073690621193666,0.018777913114089,0.141189606171336,0.040397888753553,0.038875355257816,0.076329679252944,0,0,2
1550,0.730013179245561,4.62385282980755,5.32322691925442,1.59470508272863,1.601387152411,0.649618713300971,0.780628878034023,0.872200757854284,1.02126587210726,1.24459860358762,38.07,0.174284213291305,0.191620698712897,0.062647754137116,0.155371683740478,0.011951667980037,0.069477278697137,0.139348568426583,0.120173364854216,0.055555555555556,0.019569214604676,2,0,2
1551,0.730013179245561,4.62385282980755,5.32322691925442,1.59470508272863,1.601387152411,0.649618713300971,0.780628878034023,0.872200757854284,1.02126587210726,1.24459860358762,63.965,0.278980692566247,0.418666458219339,0.010865316970218,0.081138122410693,0.011256155710154,0.068240443992809,0.076057218791527,0.020558117720629,0.022981317908231,0.011256155710154,2,0,2
1552,0.853605737997869,5.29347791959113,5.51134391583521,1.67062905586987,1.67976228787723,0.766803485833738,0.825983950953924,0.92872694896038,1.13271144294106,1.34029003688276,57.07,0.205799894865954,0.235062204310496,0.039950937445243,0.211231820571228,0.03013842649378,0.052128964429648,0.087874540038549,0.007008936393902,0.007096548098826,0.123707727352374,2,0,2
1553,0.853605737997869,5.29347791959113,5.51134391583521,1.67062905586987,1.67976228787723,0.766803485833738,0.825983950953924,0.92872694896038,1.13271144294106,1.34029003688276,111.825,0.135658394813324,0.231969595349877,0.056740442655936,0.160026827632461,0.006617482673821,0.061882405544377,0.157433489827856,0.035859602056785,0.021819807735301,0.131991951710262,1,0,2
1554,0.854628096260166,5.13738084107572,5.4340365600614,1.61634365989142,1.76426083320749,0.753600594433384,0.803412496137955,0.916582353526575,1.1024305260645,1.31467226107376,74.17,0.182014291492517,0.282661453417824,0.04455979506539,0.170621545099097,0.027976270729405,0.075839288121882,0.123904543616017,0.012673587703923,0.018066603748146,0.061682621005798,0,0,2
1555,0.854628096260166,5.13738084107572,5.4340365600614,1.61634365989142,1.76426083320749,0.753600594433384,0.803412496137955,0.916582353526575,1.1024305260645,1.31467226107376,32.315,0.22729382639641,0.323533962556089,0.022744855330342,0.208571870648306,0.021042859353242,0.018721955748105,0.103512300789107,0.0355871886121,0.004796534117283,0.034194646449018,0,1,1
1556,0.749765210480672,4.72803106851831,5.22808491334866,1.53056931268813,1.63877744638702,0.71310738520553,0.758479120714967,0.864993931354042,1.03812239360816,1.28511452967476,46.065,0.189623358298057,0.222620210572018,0.081081081081081,0.221534787799848,0.014978834255943,0.026809942472593,0.132638662759145,0.059155541083252,0.040160642570281,0.011396939107783,2,0,2
1557,0.749765210480672,4.72803106851831,5.22808491334866,1.53056931268813,1.63877744638702,0.71310738520553,0.758479120714967,0.864993931354042,1.03812239360816,1.28511452967476,57.45,0.08059181897302,0.189033942558747,0.124369016536118,0.095387293298521,0.06135770234987,0.05378590078329,0.187554395126197,0.084247171453438,0.047171453437772,0.076501305483029,0,0,1
1558,0.749765210480672,4.72803106851831,5.22808491334866,1.53056931268813,1.63877744638702,0.71310738520553,0.758479120714967,0.864993931354042,1.03812239360816,1.28511452967476,34.065,0.132981065609864,0.163804491413474,0.095405841773081,0.138558637898136,0.019961837663291,0.068985762512843,0.172757962718333,0.147365330984882,0.011742257448995,0.048436811977103,1,0,1
1559,0.749765210480672,4.72803106851831,5.22808491334866,1.53056931268813,1.63877744638702,0.71310738520553,0.758479120714967,0.864993931354042,1.03812239360816,1.28511452967476,40.46,0.256796836381611,0.286455758774098,0.027187345526446,0.173628274839348,0.029906080079091,0.055734058329214,0.047948591201186,0.030894710825507,0.033984181908057,0.057464162135442,0,2,1
1560,0.821799892619478,5.20369140968472,5.69282338125971,1.6396375643465,1.77381532822719,0.769863603979186,0.804783031692735,0.929340112305832,1.11442397100253,1.32558761308646,60.465,0.232696601339618,0.28181592656909,0.006036550070289,0.139336806416935,0.023401968080708,0.018771189944596,0.030182750351443,0.203588853055487,0.031505829818904,0.032663524352932,1,2,2
1561,0.821799892619478,5.20369140968472,5.69282338125971,1.6396375643465,1.77381532822719,0.769863603979186,0.804783031692735,0.929340112305832,1.11442397100253,1.32558761308646,65.115,0.136681256238962,0.270598172464102,0.00598940336328,0.120479152269062,0.048990248022729,0.120863088382093,0.201720033786378,0.014435997849958,0.007217998924979,0.073024648698457,0,0,2
1562,0.741377644456921,4.79690625382369,5.29184704830534,1.55120095401376,1.64420860521773,0.707070172650989,0.773304348984927,0.902730507356038,1.04361373172449,1.28594068745782,40.055,0.254899513169392,0.275870677818,0.047060292098365,0.125951816252653,0.03170640369492,0.031207090250905,0.058918986393709,0.017101485457496,0.105729621770066,0.051554113094495,1,0,2
1563,0.741377644456921,4.79690625382369,5.29184704830534,1.55120095401376,1.64420860521773,0.707070172650989,0.773304348984927,0.902730507356038,1.04361373172449,1.28594068745782,84.455,0.118051033094547,0.125984251968504,0.107572079805814,0.121188798768575,0.058137469658398,0.205138831330294,0.14599490853117,0.043691906932686,0.015688828370138,0.058551891539873,2,2,2
1564,0.741377644456921,4.79690625382369,5.29184704830534,1.55120095401376,1.64420860521773,0.707070172650989,0.773304348984927,0.902730507356038,1.04361373172449,1.28594068745782,99.375,0.172176100628931,0.130666666666667,0.065106918238994,0.195572327044025,0.015094339622642,0.046037735849057,0.060327044025157,0.062691823899371,0.030088050314465,0.222238993710692,2,3,2
1565,0.724968868271428,4.64117264510833,4.86076734325494,1.53981549914853,1.59130167669474,0.719148101230032,0.763122334144638,0.875895625811112,1.03499325823938,1.29028228386655,32.155,0.189084123775463,0.156585290001555,0.146167003576427,0.18550769709221,0.034831285958638,0.080702845591665,0.085989737210387,0.027522935779817,0.041673145700513,0.051935935313326,0,0,2
1566,0.724968868271428,4.64117264510833,4.86076734325494,1.53981549914853,1.59130167669474,0.719148101230032,0.763122334144638,0.875895625811112,1.03499325823938,1.29028228386655,28.745,0.212732649156375,0.116542007305618,0.1490694033745,0.125065228735432,0.033571055835798,0.111323708471038,0.078274482518699,0.041224560793181,0.049225952339537,0.082970951469821,0,0,1
1567,0.724968868271428,4.64117264510833,4.86076734325494,1.53981549914853,1.59130167669474,0.719148101230032,0.763122334144638,0.875895625811112,1.03499325823938,1.29028228386655,116.12,0.167025490871512,0.210299689975887,0.012874612469859,0.098863244919049,0.010721667240785,0.068506717189115,0.03815018945918,0.192946951429556,0.004305890458147,0.19630554598691,2,1,2
