bootstrap_sample,n_node,cv_loss
93,5,0.0029591450079932825
93,6,0.002962716930215397
93,7,0.0029607914800431887
93,8,0.0029618996587718795
93,9,0.002958732689680752
93,10,0.002960820692082869
93,11,0.0029598413120950776
93,12,0.00295973645290638
93,13,0.002960475928872254
93,14,0.0029593476307385887
93,15,0.0029608131446981338
94,5,0.002973039175605062
94,6,0.0029749909496727986
94,7,0.002974375492620166
94,8,0.002974494876602914
94,9,0.0029719988632929233
94,10,0.0029759658337654986
94,11,0.002972657766993033
94,12,0.0029713784477058956
94,13,0.0029731251041554317
94,14,0.0029738385660576087
94,15,0.0029739367576772113
95,5,0.002974233791083458
95,6,0.0029754278893630946
95,7,0.0029745686488471556
95,8,0.002975302554403478
95,9,0.002972004726526869
95,10,0.002973378126643499
95,11,0.002972977470996212
95,12,0.002973053826496654
95,13,0.002972531770080094
95,14,0.002971938571655062
95,15,0.002974326729643842
96,5,0.002987669954661522
96,6,0.0029905663197210626
96,7,0.0029897544423729324
96,8,0.002990826904229264
96,9,0.002985101331984359
96,10,0.0029876510576803063
96,11,0.0029881916513238406
96,12,0.0029856576838430634
96,13,0.002987045352643705
96,14,0.002986062906305218
96,15,0.0029889981727199964
97,5,0.002942779549793425
97,6,0.0029448996304821374
97,7,0.0029442575867951425
97,8,0.002944700603104502
97,9,0.0029397339502805517
97,10,0.002942373948319204
97,11,0.0029429655604917516
97,12,0.0029401521444611077
97,13,0.002942032680986279
97,14,0.0029398912519112176
97,15,0.002943084488172497
98,5,0.0029459378937095296
98,6,0.002948978199343791
98,7,0.002947020768249729
98,8,0.002947137546719954
98,9,0.002945992746249974
98,10,0.0029465695618414766
98,11,0.0029458449889464243
98,12,0.0029464352559140997
98,13,0.002947727078403401
98,14,0.0029463373957060285
98,15,0.0029456232325033487
99,5,0.003024464798864621
99,6,0.003028088686602539
99,7,0.00302677576140095
99,8,0.003028000668688267
99,9,0.0030232604118313306
99,10,0.003025796397537029
99,11,0.0030248176545548252
99,12,0.0030233811047789246
99,13,0.0030252392995205237
99,14,0.0030244030709856546
99,15,0.00302502336127824
100,5,0.002973867085881838
100,6,0.00297724019418094
100,7,0.002976270294443819
100,8,0.0029761207867278457
100,9,0.002973175099115034
100,10,0.0029756790793728596
100,11,0.002974761709724226
100,12,0.002972038581146527
100,13,0.002973982315627772
100,14,0.0029745232409709665
100,15,0.0029754359889595113
101,5,0.002985987167507998
101,6,0.0029884912316762613
101,7,0.0029876332072135115
101,8,0.002988602574343573
101,9,0.002985880471133804
101,10,0.002987297420188079
101,11,0.0029864430144252783
101,12,0.0029855412908880077
101,13,0.0029872550471314314
101,14,0.002986928135519661
101,15,0.002988277894060812
102,5,0.0030291938108720595
102,6,0.0030316298443860243
102,7,0.003029788978020115
102,8,0.003031480588351388
102,9,0.003027164341789135
102,10,0.0030285755180005655
102,11,0.003027928859938635
102,12,0.003028631549606775
102,13,0.0030276618406524895
102,14,0.0030273222821099095
102,15,0.003029268604358879
103,5,0.0029973291790854097
103,6,0.0029992918121700793
103,7,0.0029992110932482467
103,8,0.0029989758937875866
103,9,0.00299724301380486
103,10,0.0029982010863916493
103,11,0.002997340972427097
103,12,0.002996641051272028
103,13,0.0029972208400852957
103,14,0.00299778442312882
103,15,0.002998958779403616
104,5,0.0029147837483017793
104,6,0.002916651181303365
104,7,0.0029163992745654546
104,8,0.002916873379160274
104,9,0.002912823577885284
104,10,0.0029158639557452792
104,11,0.002914955116151936
104,12,0.002911707649556004
104,13,0.0029141791896949657
104,14,0.0029140878557275328
104,15,0.002915215680058697
105,5,0.0030216803332715507
105,6,0.0030235962660431935
105,7,0.003022666117165186
105,8,0.003023610183393168
105,9,0.0030203364724085643
105,10,0.0030207030239081064
105,11,0.0030214456544381766
105,12,0.003019363146006944
105,13,0.0030219435845931174
105,14,0.0030214830163884246
105,15,0.003022374059121344
106,5,0.0028724364045373254
106,6,0.0028751281385842424
106,7,0.0028742780250368173
106,8,0.0028752735081510055
106,9,0.0028702679935154064
106,10,0.0028742460025130085
106,11,0.0028727020388736165
106,12,0.002870453296875885
106,13,0.0028727777872480055
106,14,0.002871557436326588
106,15,0.002873995603028687
107,5,0.0029235983072040195
107,6,0.00292604590373107
107,7,0.0029250446658022925
107,8,0.0029246329916629856
107,9,0.0029225003477095874
107,10,0.0029243480559424952
107,11,0.002923263007991169
107,12,0.0029221857205920707
107,13,0.002922816718100799
107,14,0.0029229646899986295
107,15,0.0029244601485536783
108,5,0.002996840414781015
108,6,0.002997872998341195
108,7,0.002997758287430099
108,8,0.0029976497793081894
108,9,0.0029966261563370527
108,10,0.0029971643387186296
108,11,0.002996426817138218
108,12,0.002996476283477782
108,13,0.002996111195986566
108,14,0.0029980723307585543
108,15,0.0029973950761469823
109,5,0.002980332464525299
109,6,0.0029830486536830247
109,7,0.002981451186964265
109,8,0.002981147630306231
109,9,0.0029790648626329646
109,10,0.0029815082820081546
109,11,0.002980625466853064
109,12,0.0029785838675628184
109,13,0.002980379480360276
109,14,0.0029805026473471836
109,15,0.0029814942322531346
110,5,0.003006172394514057
110,6,0.0030076994078307023
110,7,0.003006072643937305
110,8,0.0030071256292875507
110,9,0.003004219935258295
110,10,0.003004903609027229
110,11,0.0030049127525184583
110,12,0.0030052485694493105
110,13,0.003005332634440692
110,14,0.0030047704058757414
110,15,0.0030059290361751584
111,5,0.0028729721485298825
111,6,0.0028753064412131157
111,7,0.002873844932199988
111,8,0.002875112937486591
111,9,0.002871678405502905
111,10,0.0028732005799592462
111,11,0.002872295153263466
111,12,0.0028727147774799096
111,13,0.0028730223603149014
111,14,0.0028722980200878378
111,15,0.0028737255602537355
112,5,0.002981221413976646
112,6,0.002982453417890153
112,7,0.002982401674031489
112,8,0.0029820885133323718
112,9,0.0029796142608177014
112,10,0.0029804198221007575
112,11,0.0029807347674168008
112,12,0.002979109867853249
112,13,0.0029792046587677912
112,14,0.002980707997187553
112,15,0.0029814899234432237
113,5,0.002942154761442397
113,6,0.0029439099389142174
113,7,0.002942562329071718
113,8,0.002942971214696174
113,9,0.0029407694293136443
113,10,0.0029409831765291427
113,11,0.002941761749657064
113,12,0.0029411908472646107
113,13,0.002942271278911949
113,14,0.002941875452894768
113,15,0.0029417669237632683
114,5,0.003014207682802608
114,6,0.003017755120541042
114,7,0.0030165284892276776
114,8,0.00301765087785242
114,9,0.0030123954203510063
114,10,0.003015098235580005
114,11,0.003014591435729936
114,12,0.003013433206914076
114,13,0.003014063658934217
114,14,0.00301226887591318
114,15,0.0030145534725390167
115,5,0.0029700929421833237
115,6,0.0029714184152118735
115,7,0.0029713049340028344
115,8,0.0029709345428831427
115,9,0.0029677701120128593
115,10,0.002969815030055259
115,11,0.0029701526428637603
115,12,0.0029666553635587936
115,13,0.0029684209914730606
115,14,0.002969532098388858
115,15,0.002970259884546558
116,5,0.0029401288733087077
116,6,0.0029427316006339953
116,7,0.0029408581331818403
116,8,0.002941518714149555
116,9,0.0029380988310130237
116,10,0.0029397906481795862
116,11,0.0029402942346509345
116,12,0.0029380903082961095
116,13,0.0029405888036161125
116,14,0.0029385549543302753
116,15,0.0029403730409922535
117,5,0.002999794734675941
117,6,0.003003072776875927
117,7,0.0030021442567768545
117,8,0.003002870300995701
117,9,0.0030003414539241397
117,10,0.0030014281831545605
117,11,0.0030006980228529344
117,12,0.003000589111427369
117,13,0.003002595001588894
117,14,0.003000496445398383
117,15,0.003001313328733906
118,5,0.003037754853721708
118,6,0.0030388496950483667
118,7,0.003038640205676739
118,8,0.003039055132271292
118,9,0.003035552544483485
118,10,0.0030371827171900524
118,11,0.0030369867140857074
118,12,0.003035952780359926
118,13,0.00303563024275578
118,14,0.0030364724449240244
118,15,0.0030381591596569005
119,5,0.0029252257670833526
119,6,0.002927831063856651
119,7,0.002928772307988992
119,8,0.0029285874166794824
119,9,0.002923659978598628
119,10,0.0029277160925094297
119,11,0.0029254519720321188
119,12,0.002923812844866949
119,13,0.0029256592903818403
119,14,0.0029254831300091597
119,15,0.002927773218958619
120,5,0.0029424735546313427
120,6,0.0029451581478879617
120,7,0.0029431311642980434
120,8,0.002944534812010713
120,9,0.0029396273037726366
120,10,0.0029416577508756974
120,11,0.0029420312071728096
120,12,0.002940385701699747
120,13,0.0029414385394962344
120,14,0.002939356580186445
120,15,0.002942049490740976
121,5,0.002982444916725204
121,6,0.0029860513584457587
121,7,0.002983849254237021
121,8,0.0029856742874598214
121,9,0.0029803157259296526
121,10,0.0029825266253687105
121,11,0.0029826533704928582
121,12,0.002980879863183889
121,13,0.0029827433767703184
121,14,0.00297984592391465
121,15,0.0029827602853396418
122,5,0.0029820593835440633
122,6,0.0029840720157877833
122,7,0.0029835435491066572
122,8,0.002983929363495492
122,9,0.0029792821388635047
122,10,0.0029815691441161655
122,11,0.002981375771260461
122,12,0.002980436174493385
122,13,0.0029802404918727724
122,14,0.002979864418155607
122,15,0.0029825488167693186
123,5,0.0029598147827375144
123,6,0.002961675419687252
123,7,0.0029611710217998712
123,8,0.0029610147366937625
123,9,0.002959374846561734
123,10,0.0029598787255774384
123,11,0.002960182288312494
123,12,0.0029586758703880798
123,13,0.0029590146035010033
123,14,0.002960653712650921
123,15,0.0029604608199233695
124,5,0.0030709460215305826
124,6,0.0030739405438561956
124,7,0.003071694892581059
124,8,0.003073380680931313
124,9,0.003068794837257715
124,10,0.003070849096651482
124,11,0.0030704705256239975
124,12,0.003069742054838058
124,13,0.003070114990119185
124,14,0.003068586946651792
124,15,0.0030706181419495027
125,5,0.0029833052464685325
125,6,0.0029857261356332704
125,7,0.0029852094091321188
125,8,0.002985744072961993
125,9,0.002982583913012399
125,10,0.0029844069922295353
125,11,0.0029840167157712755
125,12,0.002981184396750151
125,13,0.0029843085169632758
125,14,0.0029846617321668376
125,15,0.002985214766439375
126,5,0.002878237460373026
126,6,0.0028800638084948964
126,7,0.0028802330724217676
126,8,0.0028802263652059163
126,9,0.002877487456990462
126,10,0.002878666465932673
126,11,0.0028780796045832563
126,12,0.0028760066651033634
126,13,0.0028776974225360337
126,14,0.002879045203497464
126,15,0.002879857298438296
127,5,0.002955861644855199
127,6,0.0029589720383787956
127,7,0.002958235312969639
127,8,0.0029600894015927156
127,9,0.002953859028191521
127,10,0.002957728548118701
127,11,0.0029561852436297787
127,12,0.002953022194560617
127,13,0.002956187406268257
127,14,0.0029555788272633576
127,15,0.0029572676016519275
128,5,0.0029379666218749033
128,6,0.0029405281574536976
128,7,0.002939783538190218
128,8,0.002941027458291501
128,9,0.0029359631141862618
128,10,0.0029392328578978777
128,11,0.0029381996181865153
128,12,0.0029363108557075835
128,13,0.002937901026318566
128,14,0.002937779703643173
128,15,0.002939188834996178
129,5,0.002929841865591957
129,6,0.0029325185350371876
129,7,0.0029318301279349745
129,8,0.0029323467195195995
129,9,0.002928787812023707
129,10,0.002931512146513315
129,11,0.0029300702702038097
129,12,0.002928359732076814
129,13,0.0029293436923734663
129,14,0.0029299654885406655
129,15,0.002931294409369213
130,5,0.003006966235791319
130,6,0.003009368154098078
130,7,0.0030083918297822924
130,8,0.003008576340743476
130,9,0.0030051207690515907
130,10,0.003007759095279532
130,11,0.0030070956773529194
130,12,0.003004370047724786
130,13,0.0030071274191866546
130,14,0.003006816456772927
130,15,0.003007176951290409
131,5,0.002989457976476245
131,6,0.002991605574271843
131,7,0.002991275704632134
131,8,0.002991438739565137
131,9,0.0029876970928789564
131,10,0.0029893054554638774
131,11,0.0029899178617995097
131,12,0.0029874406948179385
131,13,0.0029888039372774023
131,14,0.002988471961381408
131,15,0.0029907374013040575
132,5,0.0029201659625973653
132,6,0.0029229944931261336
132,7,0.002922804279601642
132,8,0.002922503339756933
132,9,0.0029195464594084443
132,10,0.002922181620092671
132,11,0.0029209513244685065
132,12,0.002917928927595414
132,13,0.002920066589469394
132,14,0.0029204317384266586
132,15,0.0029224519544123508
133,5,0.002989839605326852
133,6,0.002992828553197354
133,7,0.0029917750031633323
133,8,0.002992584669430341
133,9,0.0029876254103995427
133,10,0.0029914935049308645
133,11,0.0029891550910280036
133,12,0.0029877220342816417
133,13,0.0029900220752450443
133,14,0.002989177849144857
133,15,0.002990283474473097
134,5,0.00300989633209063
134,6,0.0030116124137404185
134,7,0.0030109768855448777
134,8,0.0030101179733004386
134,9,0.0030078452794803576
134,10,0.003010034398401825
134,11,0.003008995137349205
134,12,0.0030094952372273485
134,13,0.0030087008529785767
134,14,0.003006551446375048
134,15,0.003009727398765463
135,5,0.003039344206387795
135,6,0.003041306759402806
135,7,0.003040636718736319
135,8,0.0030421361774462235
135,9,0.003037312463008299
135,10,0.003040320930659584
135,11,0.0030389800621836807
135,12,0.003037597815262892
135,13,0.0030387963965207835
135,14,0.0030396205591047888
135,15,0.0030399491132036055
136,5,0.0029475528654102157
136,6,0.0029502604570157097
136,7,0.0029487860918125494
136,8,0.0029502872351934687
136,9,0.0029462831794330653
136,10,0.0029480503877623754
136,11,0.002947367243938054
136,12,0.00294686055096368
136,13,0.00294761271992543
136,14,0.0029471139930552915
136,15,0.002948957262421055
137,5,0.002950242091789122
137,6,0.002950711086941298
137,7,0.0029511794465895435
137,8,0.0029511056111558623
137,9,0.0029469406005031102
137,10,0.0029500140516078416
137,11,0.002949105833256662
137,12,0.0029467277730486677
137,13,0.0029470301221984165
137,14,0.002948708031416515
137,15,0.0029500994712096337
138,5,0.0029389889953559
138,6,0.0029421364044959564
138,7,0.0029414869689693055
138,8,0.0029424064767947376
138,9,0.00293894787993876
138,10,0.002941157151427534
138,11,0.0029393084030058503
138,12,0.0029381713931165314
138,13,0.0029402428592334765
138,14,0.0029403473911941915
138,15,0.002940952453924262
139,5,0.0029034398533945406
139,6,0.002904749433394366
139,7,0.0029055958998466824
139,8,0.002905831295153017
139,9,0.002901631799486462
139,10,0.002905516167126736
139,11,0.0029036604693844273
139,12,0.002900031451948172
139,13,0.002903001693199794
139,14,0.0029039211615780173
139,15,0.0029050961234406546
140,5,0.002949479508346745
140,6,0.002951749465206549
140,7,0.002951045343208881
140,8,0.0029512258468284494
140,9,0.002948624791488761
140,10,0.002950218962948947
140,11,0.0029488844397876942
140,12,0.0029491539024526165
140,13,0.0029499274988969166
140,14,0.0029487890900955316
140,15,0.002950038355109947
141,5,0.002947082912431545
141,6,0.0029502286323076546
141,7,0.0029492305536185665
141,8,0.0029503612749622976
141,9,0.002946227111960161
141,10,0.0029478398964053742
141,11,0.0029482735766193074
141,12,0.002943999548680591
141,13,0.002947505509680241
141,14,0.0029469441227080104
141,15,0.0029489467211674964
142,5,0.0029865910727916406
142,6,0.002988844681712691
142,7,0.0029885790012459225
142,8,0.002989093309674462
142,9,0.002984297935409646
142,10,0.0029863075843255572
142,11,0.0029869175906861415
142,12,0.002983358839808098
142,13,0.0029857562373910695
142,14,0.002985714469955787
142,15,0.0029871201686601945
143,5,0.0029296325767492306
143,6,0.002931851682953774
143,7,0.0029290863668397114
143,8,0.0029303134732358315
143,9,0.002926177840698925
143,10,0.0029276964695417445
143,11,0.002927938335218427
143,12,0.0029292689617868833
143,13,0.0029270782315195215
143,14,0.0029256479761166185
143,15,0.0029286423137202026
144,5,0.0029481373797910185
144,6,0.002950475307755114
144,7,0.0029496901945940315
144,8,0.0029494918874755655
144,9,0.002947745278757791
144,10,0.0029495892023144277
144,11,0.0029479654054137905
144,12,0.002947517039858077
144,13,0.002949034851245301
144,14,0.0029489854248848824
144,15,0.0029494242279228425
145,5,0.0029790378854531482
145,6,0.0029824966362800944
145,7,0.0029820351104016406
145,8,0.002983040303687554
145,9,0.002977915721979127
145,10,0.0029804107278630317
145,11,0.0029796458511467437
145,12,0.0029782696475600264
145,13,0.0029802128868962985
145,14,0.002978714468541095
145,15,0.0029805710516780256
146,5,0.0030024571632201544
146,6,0.003005298321328805
146,7,0.003005242754664758
146,8,0.003005400913034156
146,9,0.0030019942329125703
146,10,0.0030031908339492367
146,11,0.00300372585064871
146,12,0.0030023774440323817
146,13,0.003004113234723536
146,14,0.003002965543869037
146,15,0.0030042451552164872
147,5,0.003002409564349302
147,6,0.0030036961581612373
147,7,0.0030029512383270367
147,8,0.0030035831310634485
147,9,0.0029998820285265246
147,10,0.003001580219330615
147,11,0.0030021269464697645
147,12,0.002999568944389041
147,13,0.0030014078266501717
147,14,0.0030008078300124467
147,15,0.003002590513980773
148,5,0.00296814849507345
148,6,0.002969296758971951
148,7,0.002968576595080268
148,8,0.0029686338541145773
148,9,0.0029656167438934667
148,10,0.002967579375806172
148,11,0.0029666359239508286
148,12,0.002966657290066342
148,13,0.002965158804986637
148,14,0.0029657072431247492
148,15,0.002967507982615303
149,5,0.0029937699636710543
149,6,0.002995216664164624
149,7,0.0029945610684136035
149,8,0.002995085025681777
149,9,0.002992898628177931
149,10,0.0029917172820089345
149,11,0.0029930000708616794
149,12,0.002992947309031675
149,13,0.0029935956706142897
149,14,0.002992631878992571
149,15,0.0029940666271356647
150,5,0.0029242924785146396
150,6,0.0029267915794430103
150,7,0.0029257323955082233
150,8,0.002926770903522501
150,9,0.0029217601715315795
150,10,0.002924338555908776
150,11,0.002924170695432649
150,12,0.002921527802354066
150,13,0.002923033643421625
150,14,0.002922385012767314
150,15,0.002923924153581172
151,5,0.0029638391067180725
151,6,0.0029655420602614983
151,7,0.0029653669995740916
151,8,0.0029658880972869926
151,9,0.0029614069744754805
151,10,0.002964584643287802
151,11,0.0029638771344995124
151,12,0.0029602748575677396
151,13,0.002963348963761588
151,14,0.0029630818100123153
151,15,0.0029649316685374776
152,5,0.0030229033334544294
152,6,0.0030234137731786066
152,7,0.003023330733465316
152,8,0.0030229013811729783
152,9,0.003022011368348076
152,10,0.003021615629109579
152,11,0.0030220873919581327
152,12,0.00302208697635893
152,13,0.0030207686528966235
152,14,0.0030229161805319445
152,15,0.0030231480592968047
153,5,0.002916465610245522
153,6,0.0029177579513990676
153,7,0.002919855042831717
153,8,0.002918537090167026
153,9,0.002917234512324422
153,10,0.0029176770685035163
153,11,0.0029173921475118456
153,12,0.002914200577746814
153,13,0.002917544445558493
153,14,0.002919863552167212
153,15,0.002919556852879206
154,5,0.0029200270822473677
154,6,0.0029206577475261257
154,7,0.0029213166094373866
154,8,0.002921301383435367
154,9,0.0029182411724679082
154,10,0.0029197862882346633
154,11,0.002920405134693327
154,12,0.002916737443890916
154,13,0.0029186294756336027
154,14,0.0029202159662472913
154,15,0.0029199862521680363
155,5,0.003019963215216438
155,6,0.0030218787391934157
155,7,0.0030207880206906527
155,8,0.0030202278185552404
155,9,0.0030183611753215986
155,10,0.0030201062982651724
155,11,0.0030184259457485887
155,12,0.003019272071212085
155,13,0.003019528550498966
155,14,0.003018965817946218
155,15,0.0030201824421563477
156,5,0.0029323102149611644
156,6,0.0029334657033428216
156,7,0.0029317445649118166
156,8,0.0029329763785186504
156,9,0.002928964676635229
156,10,0.0029301092365724072
156,11,0.002930624036353043
156,12,0.002929893683394021
156,13,0.002931030203165591
156,14,0.0029289689022517747
156,15,0.0029313424329883617
157,5,0.003003290552374216
157,6,0.003006476626690475
157,7,0.0030056655887208965
157,8,0.0030054997473409496
157,9,0.0030021270747718105
157,10,0.003006078135289562
157,11,0.0030038164425562706
157,12,0.002999816658121274
157,13,0.003002947990711264
157,14,0.0030033628275531504
157,15,0.0030045382303228985
158,5,0.0029978411533371917
158,6,0.0030010425669881953
158,7,0.0029998105224643976
158,8,0.003000573811177746
158,9,0.002996424983545855
158,10,0.0029978994411272064
158,11,0.0029977386553851067
158,12,0.0029978811705515785
158,13,0.0029986664773730947
158,14,0.0029967182800082507
158,15,0.002998626138501677
159,5,0.0030271967442960586
159,6,0.0030292134276612343
159,7,0.003030246151902069
159,8,0.003029470460857815
159,9,0.0030274724080789073
159,10,0.003028105004090047
159,11,0.0030282579293384447
159,12,0.0030266394642217624
159,13,0.003028728762944956
159,14,0.0030289771591654802
159,15,0.0030295578919725227
160,5,0.0029373352741934268
160,6,0.0029386564077501245
160,7,0.0029390062846475656
160,8,0.00293969805854902
160,9,0.0029368218887659858
160,10,0.0029379367354890997
160,11,0.0029372761084092893
160,12,0.0029346241584445217
160,13,0.0029375104767402154
160,14,0.0029386646913842473
160,15,0.0029399323118604916
161,5,0.00300160638757703
161,6,0.003005349726862266
161,7,0.003005395385426651
161,8,0.00300592584323053
161,9,0.0030015490528213984
161,10,0.0030053706592595092
161,11,0.003002535023794723
161,12,0.003000468188407076
161,13,0.0030025761439783625
161,14,0.003003280943299846
161,15,0.0030048098180349135
162,5,0.002974556395979794
162,6,0.0029773978829697087
162,7,0.002975765702121698
162,8,0.0029774329899153015
162,9,0.002972040932580784
162,10,0.002975901177952866
162,11,0.002974340074916591
162,12,0.002972416366609904
162,13,0.0029749741299530943
162,14,0.00297304586459835
162,15,0.002975361725712592
163,5,0.0029464187235830773
163,6,0.0029481572277176467
163,7,0.002947691857327705
163,8,0.002947271007764859
163,9,0.0029450570200468453
163,10,0.002946886879484424
163,11,0.002945526492878903
163,12,0.0029453461297469768
163,13,0.002944408427725476
163,14,0.0029464626445752946
163,15,0.002946906388211842
164,5,0.0029877945652732408
164,6,0.0029902852162876337
164,7,0.0029888504072235972
164,8,0.0029899721360256122
164,9,0.002983346032654006
164,10,0.002987130601775025
164,11,0.0029867621978570415
164,12,0.002984110632590567
164,13,0.0029869077506326025
164,14,0.0029836366528481965
164,15,0.0029866467390400765
165,5,0.0029827680523575825
165,6,0.0029842699473483355
165,7,0.0029832413622298344
165,8,0.0029833614183039335
165,9,0.0029804987731233547
165,10,0.0029827226767826496
165,11,0.002982631801493888
165,12,0.0029811233819088258
165,13,0.0029797272355631624
165,14,0.0029810017578088114
165,15,0.0029833037580337613
166,5,0.003038506007296077
166,6,0.003041787004206145
166,7,0.003039999744507728
166,8,0.0030413403718387404
166,9,0.0030372616510829283
166,10,0.003038786609507693
166,11,0.0030379595723119984
166,12,0.0030392755718342285
166,13,0.0030387322282456803
166,14,0.0030377589837974894
166,15,0.0030384212855892245
167,5,0.002964297552428965
167,6,0.002965614691200838
167,7,0.002965489845393619
167,8,0.0029657730958421707
167,9,0.0029638743871443257
167,10,0.002965161478862623
167,11,0.0029641444900118472
167,12,0.0029623970706900665
167,13,0.002963347864514794
167,14,0.0029653587186192704
167,15,0.002965727244306107
168,5,0.0029618154964468784
168,6,0.0029651658578877553
168,7,0.002964470277112663
168,8,0.002965051494904119
168,9,0.002958503117594884
168,10,0.002962695941802251
168,11,0.002962583950684194
168,12,0.0029585807155379346
168,13,0.0029617150494852425
168,14,0.0029594295705383665
168,15,0.0029623933052436175
169,5,0.0029763576611944345
169,6,0.00297723090319663
169,7,0.0029775706856637633
169,8,0.0029759656925729245
169,9,0.0029752192185862575
169,10,0.0029772279954288646
169,11,0.0029762518063750805
169,12,0.002973804156633538
169,13,0.002975257102125248
169,14,0.002976844943641404
169,15,0.0029768602782323204
170,5,0.002991025691519037
170,6,0.002992666137499222
170,7,0.0029917972169114628
170,8,0.0029916048920510903
170,9,0.002990120189525367
170,10,0.0029921021013282205
170,11,0.0029901873561045253
170,12,0.002989715911169055
170,13,0.002990282839164138
170,14,0.002992081699964865
170,15,0.0029915188549419387
171,5,0.0030124684281904123
171,6,0.0030137346982712305
171,7,0.003012243194027176
171,8,0.003013736344973571
171,9,0.0030111971056015715
171,10,0.0030098398715505703
171,11,0.0030113539838992885
171,12,0.003013009454071628
171,13,0.0030112794108188286
171,14,0.0030110015405959913
171,15,0.003011358558287784
172,5,0.002989799861826171
172,6,0.002990956051348397
172,7,0.0029909634150684554
172,8,0.0029909847991339
172,9,0.0029883394287000004
172,10,0.002988680308580363
172,11,0.0029888552298860376
172,12,0.002988423703402654
172,13,0.002989128822265404
172,14,0.002989213966683477
172,15,0.0029900417531617384
173,5,0.002952958980723176
173,6,0.002953302154171785
173,7,0.002953410904014143
173,8,0.0029524154859448723
173,9,0.002952944398945194
173,10,0.002952560569510415
173,11,0.0029526520105335225
173,12,0.0029510932521563614
173,13,0.002952832868831032
173,14,0.0029541525427532185
173,15,0.0029542821939817754
174,5,0.00298220364119556
174,6,0.002981713301702264
174,7,0.002982992476801265
174,8,0.0029823566153214715
174,9,0.0029813319588351
174,10,0.002980750831970928
174,11,0.0029813644948981735
174,12,0.002979906240157325
174,13,0.0029811599040749735
174,14,0.0029831291928862427
174,15,0.0029829204106863252
175,5,0.0029630588202834776
175,6,0.0029653121782276244
175,7,0.0029650042385477057
175,8,0.002965386993353727
175,9,0.002961907797760894
175,10,0.0029639891597019814
175,11,0.0029635310330496547
175,12,0.002961848217772071
175,13,0.002962784292501376
175,14,0.0029633708181090552
175,15,0.0029647755105985346
176,5,0.002839788370588699
176,6,0.0028418400504738183
176,7,0.0028424100012012054
176,8,0.0028416701190917787
176,9,0.002838524840277545
176,10,0.0028417224395237794
176,11,0.0028401751246294325
176,12,0.0028374861725187295
176,13,0.0028406049905588776
176,14,0.0028405867291611043
176,15,0.00284000505610635
177,5,0.002880612412262127
177,6,0.002881238521780256
177,7,0.002881932124267701
177,8,0.0028810644951119697
177,9,0.0028805203202048797
177,10,0.0028819648316688387
177,11,0.002880294883190442
177,12,0.0028795163812700936
177,13,0.002879367213321032
177,14,0.0028826320293745835
177,15,0.0028819671761673347
178,5,0.002960704460398735
178,6,0.0029638866873974248
178,7,0.002962791132204342
178,8,0.00296395006398243
178,9,0.002958638784274499
178,10,0.002964008470464232
178,11,0.002960856511938063
178,12,0.0029591430373457454
178,13,0.0029612036363093766
178,14,0.002960385308387546
178,15,0.002962127307736626
179,5,0.003001598075269135
179,6,0.003004745413527351
179,7,0.0030035205584551606
179,8,0.0030049002997974647
179,9,0.0030011587927534483
179,10,0.003002929141674238
179,11,0.0030019533766558223
179,12,0.0030021343177836783
179,13,0.003002828925554969
179,14,0.003002017461501102
179,15,0.0030034942897132107
180,5,0.002948719964364375
180,6,0.0029508945110817077
180,7,0.0029490485453041774
180,8,0.002949819541318831
180,9,0.0029460331249988895
180,10,0.0029490364926119984
180,11,0.0029471171095011685
180,12,0.0029475853274073148
180,13,0.002946329794162201
180,14,0.0029465800643717253
180,15,0.002947836267869759
181,5,0.003015089253784719
181,6,0.0030185656198518126
181,7,0.003017929054793303
181,8,0.0030182174209880787
181,9,0.003013403345047568
181,10,0.0030152399971364176
181,11,0.003015040251062804
181,12,0.0030135712936932234
181,13,0.0030164858275423937
181,14,0.003013660595625069
181,15,0.003015418353467347
182,5,0.002981828679982061
182,6,0.0029860814047946607
182,7,0.002984015643212628
182,8,0.0029856674782772507
182,9,0.002979796738793337
182,10,0.002983013251608621
182,11,0.0029825895338301605
182,12,0.0029818000524801476
182,13,0.002983653391230676
182,14,0.0029792232875141588
182,15,0.0029821790373333996
183,5,0.0030091735664889837
183,6,0.003013469406104388
183,7,0.0030121057234803296
183,8,0.003013956971857259
183,9,0.003006619074555353
183,10,0.0030119587124716614
183,11,0.003009615758615824
183,12,0.003007588180112122
183,13,0.0030111246370396623
183,14,0.00300744177300355
183,15,0.0030102193982336468
184,5,0.0029699158117835137
184,6,0.002972558486714467
184,7,0.002972078863279642
184,8,0.0029726775536487054
184,9,0.0029679683529332773
184,10,0.002970894531685266
184,11,0.0029703226105475032
184,12,0.002967257682211675
184,13,0.0029701624461379765
184,14,0.0029684457056750138
184,15,0.0029716264829878604
185,5,0.003022493363225838
185,6,0.0030247887914431957
185,7,0.003025918505984581
185,8,0.003025452701059758
185,9,0.0030211573745211264
185,10,0.0030252594686481886
185,11,0.00302291779576314
185,12,0.0030202056361458003
185,13,0.003023013512792454
185,14,0.003023205669540518
185,15,0.0030247324450206
186,5,0.0029693255979921906
186,6,0.002971135579432105
186,7,0.002969792282826277
186,8,0.0029710459762402127
186,9,0.00296860056577987
186,10,0.002970146197464719
186,11,0.0029689074439461422
186,12,0.00296757634306902
